n_samples,n_features,pca_expl_ratio_1,pca_expl_ratio_2,pca_expl_ratio_3,attr_conc.mean,attr_conc.sd,attr_ent.mean,attr_ent.sd,cor.mean,cor.sd,cov.mean,cov.sd,eigenvalues.mean,eigenvalues.sd,g_mean.mean,g_mean.sd,h_mean.mean,h_mean.sd,iq_range.mean,iq_range.sd,kurtosis.mean,kurtosis.sd,mad.mean,mad.sd,max.mean,max.sd,mean.mean,mean.sd,median.mean,median.sd,min.mean,min.sd,nr_cor_attr,nr_norm,nr_outliers,range.mean,range.sd,sd.mean,sd.sd,skewness.mean,skewness.sd,sparsity.mean,sparsity.sd,t_mean.mean,t_mean.sd,var.mean,var.sd,Filename,Device,CPU,GPU,RAM,Memory,Power Consumption,Energy Level,Best_Model
113726,31,9555.070109,0.144851986,5517.445977,870345701.8,27.77373118,0.241775684,0.145091548,1.082043926,0.014336083,4.92e+22,2.43e+30,4.3299999999999996e+33,1.53e+41,3.58e+44,1.0100000000000001e+52,0.998235856,0.001764143,2.3e-10,0.027989014,0.015141184,5.436879322,0.823450077,0.249781695,0.244341955,8447.615471,113632.6219,870353354.9,4837096069.0,0.0,0.0,0.0,0.0,9554.698349,51027.99852,27.77318999,75.83962185,7084.538714,37836.4389,19131.07014,102072.7269,9555.070109,51007.19174,9561.426288,51042.87399,-6.454101315,15.0754448,creditcard_2023_3.csv,IoTDevice1,ARM Cortex-M0+,None,32KB,64KB,0.3W,Very Low,RandomForest
113726,31,9555.070109,0.144851986,5517.445977,870345701.8,27.77373118,0.241775684,0.145091548,1.082043926,0.014336083,4.92e+22,2.43e+30,4.3299999999999996e+33,1.53e+41,3.58e+44,1.0100000000000001e+52,0.998235856,0.001764143,2.3e-10,0.027989014,0.015141184,5.436879322,0.823450077,0.249781695,0.244341955,8447.615471,113632.6219,870353354.9,4837096069.0,0.0,0.0,0.0,0.0,9554.698349,51027.99852,27.77318999,75.83962185,7084.538714,37836.4389,19131.07014,102072.7269,9555.070109,51007.19174,9561.426288,51042.87399,-6.454101315,15.0754448,creditcard_2023_3.csv,IoTDevice2,ARM Cortex-A8,None,128MB,256MB,1W,Very Low,RandomForest
113726,31,9555.070109,0.144851986,5517.445977,870345701.8,27.77373118,0.241775684,0.145091548,1.082043926,0.014336083,4.92e+22,2.43e+30,4.3299999999999996e+33,1.53e+41,3.58e+44,1.0100000000000001e+52,0.998235856,0.001764143,2.3e-10,0.027989014,0.015141184,5.436879322,0.823450077,0.249781695,0.244341955,8447.615471,113632.6219,870353354.9,4837096069.0,0.0,0.0,0.0,0.0,9554.698349,51027.99852,27.77318999,75.83962185,7084.538714,37836.4389,19131.07014,102072.7269,9555.070109,51007.19174,9561.426288,51042.87399,-6.454101315,15.0754448,creditcard_2023_3.csv,IoTDevice3,ARM Cortex-A53,None,512MB,1GB,2W,Low,RandomForest
113726,31,9555.070109,0.144851986,5517.445977,870345701.8,27.77373118,0.241775684,0.145091548,1.082043926,0.014336083,4.92e+22,2.43e+30,4.3299999999999996e+33,1.53e+41,3.58e+44,1.0100000000000001e+52,0.998235856,0.001764143,2.3e-10,0.027989014,0.015141184,5.436879322,0.823450077,0.249781695,0.244341955,8447.615471,113632.6219,870353354.9,4837096069.0,0.0,0.0,0.0,0.0,9554.698349,51027.99852,27.77318999,75.83962185,7084.538714,37836.4389,19131.07014,102072.7269,9555.070109,51007.19174,9561.426288,51042.87399,-6.454101315,15.0754448,creditcard_2023_3.csv,IndustrialSensor1,ARM Cortex-M4,None,128KB,256KB,1W,Very Low,RandomForest
113726,31,9555.070109,0.144851986,5517.445977,870345701.8,27.77373118,0.241775684,0.145091548,1.082043926,0.014336083,4.92e+22,2.43e+30,4.3299999999999996e+33,1.53e+41,3.58e+44,1.0100000000000001e+52,0.998235856,0.001764143,2.3e-10,0.027989014,0.015141184,5.436879322,0.823450077,0.249781695,0.244341955,8447.615471,113632.6219,870353354.9,4837096069.0,0.0,0.0,0.0,0.0,9554.698349,51027.99852,27.77318999,75.83962185,7084.538714,37836.4389,19131.07014,102072.7269,9555.070109,51007.19174,9561.426288,51042.87399,-6.454101315,15.0754448,creditcard_2023_3.csv,IndustrialSensor2,ARM Cortex-A9,None,256KB,512KB,2W,Very Low,RandomForest
113726,31,9555.070109,0.144851986,5517.445977,870345701.8,27.77373118,0.241775684,0.145091548,1.082043926,0.014336083,4.92e+22,2.43e+30,4.3299999999999996e+33,1.53e+41,3.58e+44,1.0100000000000001e+52,0.998235856,0.001764143,2.3e-10,0.027989014,0.015141184,5.436879322,0.823450077,0.249781695,0.244341955,8447.615471,113632.6219,870353354.9,4837096069.0,0.0,0.0,0.0,0.0,9554.698349,51027.99852,27.77318999,75.83962185,7084.538714,37836.4389,19131.07014,102072.7269,9555.070109,51007.19174,9561.426288,51042.87399,-6.454101315,15.0754448,creditcard_2023_3.csv,IndustrialGateway,Dual-core ARM Cortex-A7,None,1GB,4GB,5W,Low,RandomForest
113726,31,9555.070109,0.144851986,5517.445977,870345701.8,27.77373118,0.241775684,0.145091548,1.082043926,0.014336083,4.92e+22,2.43e+30,4.3299999999999996e+33,1.53e+41,3.58e+44,1.0100000000000001e+52,0.998235856,0.001764143,2.3e-10,0.027989014,0.015141184,5.436879322,0.823450077,0.249781695,0.244341955,8447.615471,113632.6219,870353354.9,4837096069.0,0.0,0.0,0.0,0.0,9554.698349,51027.99852,27.77318999,75.83962185,7084.538714,37836.4389,19131.07014,102072.7269,9555.070109,51007.19174,9561.426288,51042.87399,-6.454101315,15.0754448,creditcard_2023_3.csv,SmartCamera1,Quad-core ARM Cortex-A7,Mali GPU,2GB,16GB,10W,Moderate,RandomForest
113726,31,9555.070109,0.144851986,5517.445977,870345701.8,27.77373118,0.241775684,0.145091548,1.082043926,0.014336083,4.92e+22,2.43e+30,4.3299999999999996e+33,1.53e+41,3.58e+44,1.0100000000000001e+52,0.998235856,0.001764143,2.3e-10,0.027989014,0.015141184,5.436879322,0.823450077,0.249781695,0.244341955,8447.615471,113632.6219,870353354.9,4837096069.0,0.0,0.0,0.0,0.0,9554.698349,51027.99852,27.77318999,75.83962185,7084.538714,37836.4389,19131.07014,102072.7269,9555.070109,51007.19174,9561.426288,51042.87399,-6.454101315,15.0754448,creditcard_2023_3.csv,SmartCamera2,Octa-core Snapdragon,Adreno GPU,4GB,32GB,15W,Moderate,RandomForest
113726,31,9555.070109,0.144851986,5517.445977,870345701.8,27.77373118,0.241775684,0.145091548,1.082043926,0.014336083,4.92e+22,2.43e+30,4.3299999999999996e+33,1.53e+41,3.58e+44,1.0100000000000001e+52,0.998235856,0.001764143,2.3e-10,0.027989014,0.015141184,5.436879322,0.823450077,0.249781695,0.244341955,8447.615471,113632.6219,870353354.9,4837096069.0,0.0,0.0,0.0,0.0,9554.698349,51027.99852,27.77318999,75.83962185,7084.538714,37836.4389,19131.07014,102072.7269,9555.070109,51007.19174,9561.426288,51042.87399,-6.454101315,15.0754448,creditcard_2023_3.csv,WearableDevice1,ARM Cortex-M0,None,64KB,128KB,0.5W,Very Low,RandomForest
113726,31,9555.070109,0.144851986,5517.445977,870345701.8,27.77373118,0.241775684,0.145091548,1.082043926,0.014336083,4.92e+22,2.43e+30,4.3299999999999996e+33,1.53e+41,3.58e+44,1.0100000000000001e+52,0.998235856,0.001764143,2.3e-10,0.027989014,0.015141184,5.436879322,0.823450077,0.249781695,0.244341955,8447.615471,113632.6219,870353354.9,4837096069.0,0.0,0.0,0.0,0.0,9554.698349,51027.99852,27.77318999,75.83962185,7084.538714,37836.4389,19131.07014,102072.7269,9555.070109,51007.19174,9561.426288,51042.87399,-6.454101315,15.0754448,creditcard_2023_3.csv,WearableDevice2,ARM Cortex-A5,None,256MB,512MB,1W,Low,RandomForest
113726,31,9555.070109,0.144851986,5517.445977,870345701.8,27.77373118,0.241775684,0.145091548,1.082043926,0.014336083,4.92e+22,2.43e+30,4.3299999999999996e+33,1.53e+41,3.58e+44,1.0100000000000001e+52,0.998235856,0.001764143,2.3e-10,0.027989014,0.015141184,5.436879322,0.823450077,0.249781695,0.244341955,8447.615471,113632.6219,870353354.9,4837096069.0,0.0,0.0,0.0,0.0,9554.698349,51027.99852,27.77318999,75.83962185,7084.538714,37836.4389,19131.07014,102072.7269,9555.070109,51007.19174,9561.426288,51042.87399,-6.454101315,15.0754448,creditcard_2023_3.csv,SmartHomeHub1,Dual-core ARM Cortex-A9,Mali GPU,1GB,8GB,10W,Low,RandomForest
113726,31,9555.070109,0.144851986,5517.445977,870345701.8,27.77373118,0.241775684,0.145091548,1.082043926,0.014336083,4.92e+22,2.43e+30,4.3299999999999996e+33,1.53e+41,3.58e+44,1.0100000000000001e+52,0.998235856,0.001764143,2.3e-10,0.027989014,0.015141184,5.436879322,0.823450077,0.249781695,0.244341955,8447.615471,113632.6219,870353354.9,4837096069.0,0.0,0.0,0.0,0.0,9554.698349,51027.99852,27.77318999,75.83962185,7084.538714,37836.4389,19131.07014,102072.7269,9555.070109,51007.19174,9561.426288,51042.87399,-6.454101315,15.0754448,creditcard_2023_3.csv,SmartHomeHub2,Quad-core ARM Cortex-A53,Mali GPU,2GB,16GB,15W,Moderate,RandomForest
113726,31,9555.070109,0.144851986,5517.445977,870345701.8,27.77373118,0.241775684,0.145091548,1.082043926,0.014336083,4.92e+22,2.43e+30,4.3299999999999996e+33,1.53e+41,3.58e+44,1.0100000000000001e+52,0.998235856,0.001764143,2.3e-10,0.027989014,0.015141184,5.436879322,0.823450077,0.249781695,0.244341955,8447.615471,113632.6219,870353354.9,4837096069.0,0.0,0.0,0.0,0.0,9554.698349,51027.99852,27.77318999,75.83962185,7084.538714,37836.4389,19131.07014,102072.7269,9555.070109,51007.19174,9561.426288,51042.87399,-6.454101315,15.0754448,creditcard_2023_3.csv,SmartLight1,ARM Cortex-M0,None,32KB,64KB,0.3W,Very Low,RandomForest
113726,31,9555.070109,0.144851986,5517.445977,870345701.8,27.77373118,0.241775684,0.145091548,1.082043926,0.014336083,4.92e+22,2.43e+30,4.3299999999999996e+33,1.53e+41,3.58e+44,1.0100000000000001e+52,0.998235856,0.001764143,2.3e-10,0.027989014,0.015141184,5.436879322,0.823450077,0.249781695,0.244341955,8447.615471,113632.6219,870353354.9,4837096069.0,0.0,0.0,0.0,0.0,9554.698349,51027.99852,27.77318999,75.83962185,7084.538714,37836.4389,19131.07014,102072.7269,9555.070109,51007.19174,9561.426288,51042.87399,-6.454101315,15.0754448,creditcard_2023_3.csv,SmartLight2,ARM Cortex-M3,None,64KB,128KB,0.5W,Very Low,RandomForest
113726,31,9555.070109,0.144851986,5517.445977,870345701.8,27.77373118,0.241775684,0.145091548,1.082043926,0.014336083,4.92e+22,2.43e+30,4.3299999999999996e+33,1.53e+41,3.58e+44,1.0100000000000001e+52,0.998235856,0.001764143,2.3e-10,0.027989014,0.015141184,5.436879322,0.823450077,0.249781695,0.244341955,8447.615471,113632.6219,870353354.9,4837096069.0,0.0,0.0,0.0,0.0,9554.698349,51027.99852,27.77318999,75.83962185,7084.538714,37836.4389,19131.07014,102072.7269,9555.070109,51007.19174,9561.426288,51042.87399,-6.454101315,15.0754448,creditcard_2023_3.csv,SmartSpeaker1,Dual-core ARM Cortex-A7,Mali GPU,1GB,4GB,5W,Low,RandomForest
113726,31,9555.070109,0.144851986,5517.445977,870345701.8,27.77373118,0.241775684,0.145091548,1.082043926,0.014336083,4.92e+22,2.43e+30,4.3299999999999996e+33,1.53e+41,3.58e+44,1.0100000000000001e+52,0.998235856,0.001764143,2.3e-10,0.027989014,0.015141184,5.436879322,0.823450077,0.249781695,0.244341955,8447.615471,113632.6219,870353354.9,4837096069.0,0.0,0.0,0.0,0.0,9554.698349,51027.99852,27.77318999,75.83962185,7084.538714,37836.4389,19131.07014,102072.7269,9555.070109,51007.19174,9561.426288,51042.87399,-6.454101315,15.0754448,creditcard_2023_3.csv,SmartSpeaker2,Quad-core ARM Cortex-A53,Mali GPU,2GB,8GB,10W,Low,RandomForest
113726,31,9555.070109,0.144851986,5517.445977,870345701.8,27.77373118,0.241775684,0.145091548,1.082043926,0.014336083,4.92e+22,2.43e+30,4.3299999999999996e+33,1.53e+41,3.58e+44,1.0100000000000001e+52,0.998235856,0.001764143,2.3e-10,0.027989014,0.015141184,5.436879322,0.823450077,0.249781695,0.244341955,8447.615471,113632.6219,870353354.9,4837096069.0,0.0,0.0,0.0,0.0,9554.698349,51027.99852,27.77318999,75.83962185,7084.538714,37836.4389,19131.07014,102072.7269,9555.070109,51007.19174,9561.426288,51042.87399,-6.454101315,15.0754448,creditcard_2023_3.csv,WearableCamera1,ARM Cortex-A7,Mali GPU,512MB,1GB,5W,Low,RandomForest
113726,31,9555.070109,0.144851986,5517.445977,870345701.8,27.77373118,0.241775684,0.145091548,1.082043926,0.014336083,4.92e+22,2.43e+30,4.3299999999999996e+33,1.53e+41,3.58e+44,1.0100000000000001e+52,0.998235856,0.001764143,2.3e-10,0.027989014,0.015141184,5.436879322,0.823450077,0.249781695,0.244341955,8447.615471,113632.6219,870353354.9,4837096069.0,0.0,0.0,0.0,0.0,9554.698349,51027.99852,27.77318999,75.83962185,7084.538714,37836.4389,19131.07014,102072.7269,9555.070109,51007.19174,9561.426288,51042.87399,-6.454101315,15.0754448,creditcard_2023_3.csv,WearableCamera2,Octa-core Snapdragon,Adreno GPU,2GB,16GB,15W,Moderate,RandomForest
113726,31,9555.070109,0.144851986,5517.445977,870345701.8,27.77373118,0.241775684,0.145091548,1.082043926,0.014336083,4.92e+22,2.43e+30,4.3299999999999996e+33,1.53e+41,3.58e+44,1.0100000000000001e+52,0.998235856,0.001764143,2.3e-10,0.027989014,0.015141184,5.436879322,0.823450077,0.249781695,0.244341955,8447.615471,113632.6219,870353354.9,4837096069.0,0.0,0.0,0.0,0.0,9554.698349,51027.99852,27.77318999,75.83962185,7084.538714,37836.4389,19131.07014,102072.7269,9555.070109,51007.19174,9561.426288,51042.87399,-6.454101315,15.0754448,creditcard_2023_3.csv,SmartLock1,ARM Cortex-M4,None,128KB,256KB,1W,Very Low,RandomForest
113726,31,9555.070109,0.144851986,5517.445977,870345701.8,27.77373118,0.241775684,0.145091548,1.082043926,0.014336083,4.92e+22,2.43e+30,4.3299999999999996e+33,1.53e+41,3.58e+44,1.0100000000000001e+52,0.998235856,0.001764143,2.3e-10,0.027989014,0.015141184,5.436879322,0.823450077,0.249781695,0.244341955,8447.615471,113632.6219,870353354.9,4837096069.0,0.0,0.0,0.0,0.0,9554.698349,51027.99852,27.77318999,75.83962185,7084.538714,37836.4389,19131.07014,102072.7269,9555.070109,51007.19174,9561.426288,51042.87399,-6.454101315,15.0754448,creditcard_2023_3.csv,SmartLock2,ARM Cortex-A9,None,256MB,512MB,2W,Low,RandomForest
113726,31,9555.070109,0.144851986,5517.445977,870345701.8,27.77373118,0.241775684,0.145091548,1.082043926,0.014336083,4.92e+22,2.43e+30,4.3299999999999996e+33,1.53e+41,3.58e+44,1.0100000000000001e+52,0.998235856,0.001764143,2.3e-10,0.027989014,0.015141184,5.436879322,0.823450077,0.249781695,0.244341955,8447.615471,113632.6219,870353354.9,4837096069.0,0.0,0.0,0.0,0.0,9554.698349,51027.99852,27.77318999,75.83962185,7084.538714,37836.4389,19131.07014,102072.7269,9555.070109,51007.19174,9561.426288,51042.87399,-6.454101315,15.0754448,creditcard_2023_3.csv,SmartThermostat1,ARM Cortex-M0+,None,64KB,128KB,0.5W,Very Low,RandomForest
113726,31,9555.070109,0.144851986,5517.445977,870345701.8,27.77373118,0.241775684,0.145091548,1.082043926,0.014336083,4.92e+22,2.43e+30,4.3299999999999996e+33,1.53e+41,3.58e+44,1.0100000000000001e+52,0.998235856,0.001764143,2.3e-10,0.027989014,0.015141184,5.436879322,0.823450077,0.249781695,0.244341955,8447.615471,113632.6219,870353354.9,4837096069.0,0.0,0.0,0.0,0.0,9554.698349,51027.99852,27.77318999,75.83962185,7084.538714,37836.4389,19131.07014,102072.7269,9555.070109,51007.19174,9561.426288,51042.87399,-6.454101315,15.0754448,creditcard_2023_3.csv,SmartThermostat2,ARM Cortex-A5,None,256MB,512MB,1W,Low,RandomForest
113726,31,9555.070109,0.144851986,5517.445977,870345701.8,27.77373118,0.241775684,0.145091548,1.082043926,0.014336083,4.92e+22,2.43e+30,4.3299999999999996e+33,1.53e+41,3.58e+44,1.0100000000000001e+52,0.998235856,0.001764143,2.3e-10,0.027989014,0.015141184,5.436879322,0.823450077,0.249781695,0.244341955,8447.615471,113632.6219,870353354.9,4837096069.0,0.0,0.0,0.0,0.0,9554.698349,51027.99852,27.77318999,75.83962185,7084.538714,37836.4389,19131.07014,102072.7269,9555.070109,51007.19174,9561.426288,51042.87399,-6.454101315,15.0754448,creditcard_2023_3.csv,SmartWatch1,ARM Cortex-M4,None,256KB,512KB,2W,Very Low,RandomForest
113726,31,9555.070109,0.144851986,5517.445977,870345701.8,27.77373118,0.241775684,0.145091548,1.082043926,0.014336083,4.92e+22,2.43e+30,4.3299999999999996e+33,1.53e+41,3.58e+44,1.0100000000000001e+52,0.998235856,0.001764143,2.3e-10,0.027989014,0.015141184,5.436879322,0.823450077,0.249781695,0.244341955,8447.615471,113632.6219,870353354.9,4837096069.0,0.0,0.0,0.0,0.0,9554.698349,51027.99852,27.77318999,75.83962185,7084.538714,37836.4389,19131.07014,102072.7269,9555.070109,51007.19174,9561.426288,51042.87399,-6.454101315,15.0754448,creditcard_2023_3.csv,SmartWatch2,Dual-core ARM Cortex-A7,Mali GPU,512MB,1GB,5W,Low,RandomForest
113726,31,9555.070109,0.144851986,5517.445977,870345701.8,27.77373118,0.241775684,0.145091548,1.082043926,0.014336083,4.92e+22,2.43e+30,4.3299999999999996e+33,1.53e+41,3.58e+44,1.0100000000000001e+52,0.998235856,0.001764143,2.3e-10,0.027989014,0.015141184,5.436879322,0.823450077,0.249781695,0.244341955,8447.615471,113632.6219,870353354.9,4837096069.0,0.0,0.0,0.0,0.0,9554.698349,51027.99852,27.77318999,75.83962185,7084.538714,37836.4389,19131.07014,102072.7269,9555.070109,51007.19174,9561.426288,51042.87399,-6.454101315,15.0754448,creditcard_2023_3.csv,SmartScale1,ARM Cortex-M0+,None,32KB,64KB,0.3W,Very Low,RandomForest
113726,31,9555.070109,0.144851986,5517.445977,870345701.8,27.77373118,0.241775684,0.145091548,1.082043926,0.014336083,4.92e+22,2.43e+30,4.3299999999999996e+33,1.53e+41,3.58e+44,1.0100000000000001e+52,0.998235856,0.001764143,2.3e-10,0.027989014,0.015141184,5.436879322,0.823450077,0.249781695,0.244341955,8447.615471,113632.6219,870353354.9,4837096069.0,0.0,0.0,0.0,0.0,9554.698349,51027.99852,27.77318999,75.83962185,7084.538714,37836.4389,19131.07014,102072.7269,9555.070109,51007.19174,9561.426288,51042.87399,-6.454101315,15.0754448,creditcard_2023_3.csv,SmartScale2,ARM Cortex-A8,None,128MB,256MB,1W,Very Low,RandomForest
113726,31,9555.070109,0.144851986,5517.445977,870345701.8,27.77373118,0.241775684,0.145091548,1.082043926,0.014336083,4.92e+22,2.43e+30,4.3299999999999996e+33,1.53e+41,3.58e+44,1.0100000000000001e+52,0.998235856,0.001764143,2.3e-10,0.027989014,0.015141184,5.436879322,0.823450077,0.249781695,0.244341955,8447.615471,113632.6219,870353354.9,4837096069.0,0.0,0.0,0.0,0.0,9554.698349,51027.99852,27.77318999,75.83962185,7084.538714,37836.4389,19131.07014,102072.7269,9555.070109,51007.19174,9561.426288,51042.87399,-6.454101315,15.0754448,creditcard_2023_3.csv,SmartMirror1,Dual-core ARM Cortex-A9,Mali GPU,1GB,8GB,10W,Low,RandomForest
113726,31,9555.070109,0.144851986,5517.445977,870345701.8,27.77373118,0.241775684,0.145091548,1.082043926,0.014336083,4.92e+22,2.43e+30,4.3299999999999996e+33,1.53e+41,3.58e+44,1.0100000000000001e+52,0.998235856,0.001764143,2.3e-10,0.027989014,0.015141184,5.436879322,0.823450077,0.249781695,0.244341955,8447.615471,113632.6219,870353354.9,4837096069.0,0.0,0.0,0.0,0.0,9554.698349,51027.99852,27.77318999,75.83962185,7084.538714,37836.4389,19131.07014,102072.7269,9555.070109,51007.19174,9561.426288,51042.87399,-6.454101315,15.0754448,creditcard_2023_3.csv,SmartMirror2,Quad-core ARM Cortex-A53,Mali GPU,2GB,16GB,15W,Moderate,RandomForest
113726,31,9555.070109,0.144851986,5517.445977,870345701.8,27.77373118,0.241775684,0.145091548,1.082043926,0.014336083,4.92e+22,2.43e+30,4.3299999999999996e+33,1.53e+41,3.58e+44,1.0100000000000001e+52,0.998235856,0.001764143,2.3e-10,0.027989014,0.015141184,5.436879322,0.823450077,0.249781695,0.244341955,8447.615471,113632.6219,870353354.9,4837096069.0,0.0,0.0,0.0,0.0,9554.698349,51027.99852,27.77318999,75.83962185,7084.538714,37836.4389,19131.07014,102072.7269,9555.070109,51007.19174,9561.426288,51042.87399,-6.454101315,15.0754448,creditcard_2023_3.csv,IoTGateway1,Quad-core ARM Cortex-A53,None,1GB,4GB,10W,Low,RandomForest
113726,31,9555.070109,0.144851986,5517.445977,870345701.8,27.77373118,0.241775684,0.145091548,1.082043926,0.014336083,4.92e+22,2.43e+30,4.3299999999999996e+33,1.53e+41,3.58e+44,1.0100000000000001e+52,0.998235856,0.001764143,2.3e-10,0.027989014,0.015141184,5.436879322,0.823450077,0.249781695,0.244341955,8447.615471,113632.6219,870353354.9,4837096069.0,0.0,0.0,0.0,0.0,9554.698349,51027.99852,27.77318999,75.83962185,7084.538714,37836.4389,19131.07014,102072.7269,9555.070109,51007.19174,9561.426288,51042.87399,-6.454101315,15.0754448,creditcard_2023_3.csv,IoTGateway2,Octa-core Snapdragon,Adreno GPU,2GB,8GB,15W,Moderate,RandomForest
113726,31,9555.070109,0.144851986,5517.445977,870345701.8,27.77373118,0.241775684,0.145091548,1.082043926,0.014336083,4.92e+22,2.43e+30,4.3299999999999996e+33,1.53e+41,3.58e+44,1.0100000000000001e+52,0.998235856,0.001764143,2.3e-10,0.027989014,0.015141184,5.436879322,0.823450077,0.249781695,0.244341955,8447.615471,113632.6219,870353354.9,4837096069.0,0.0,0.0,0.0,0.0,9554.698349,51027.99852,27.77318999,75.83962185,7084.538714,37836.4389,19131.07014,102072.7269,9555.070109,51007.19174,9561.426288,51042.87399,-6.454101315,15.0754448,creditcard_2023_3.csv,SmartLockBox1,ARM Cortex-M3,None,64KB,128KB,0.5W,Very Low,RandomForest
113726,31,9555.070109,0.144851986,5517.445977,870345701.8,27.77373118,0.241775684,0.145091548,1.082043926,0.014336083,4.92e+22,2.43e+30,4.3299999999999996e+33,1.53e+41,3.58e+44,1.0100000000000001e+52,0.998235856,0.001764143,2.3e-10,0.027989014,0.015141184,5.436879322,0.823450077,0.249781695,0.244341955,8447.615471,113632.6219,870353354.9,4837096069.0,0.0,0.0,0.0,0.0,9554.698349,51027.99852,27.77318999,75.83962185,7084.538714,37836.4389,19131.07014,102072.7269,9555.070109,51007.19174,9561.426288,51042.87399,-6.454101315,15.0754448,creditcard_2023_3.csv,SmartLockBox2,ARM Cortex-A5,None,256MB,512MB,1W,Low,RandomForest
113726,31,9555.070109,0.144851986,5517.445977,870345701.8,27.77373118,0.241775684,0.145091548,1.082043926,0.014336083,4.92e+22,2.43e+30,4.3299999999999996e+33,1.53e+41,3.58e+44,1.0100000000000001e+52,0.998235856,0.001764143,2.3e-10,0.027989014,0.015141184,5.436879322,0.823450077,0.249781695,0.244341955,8447.615471,113632.6219,870353354.9,4837096069.0,0.0,0.0,0.0,0.0,9554.698349,51027.99852,27.77318999,75.83962185,7084.538714,37836.4389,19131.07014,102072.7269,9555.070109,51007.19174,9561.426288,51042.87399,-6.454101315,15.0754448,creditcard_2023_3.csv,SmartRouter1,Dual-core ARM Cortex-A9,Mali GPU,1GB,4GB,10W,Low,RandomForest
113726,31,9555.070109,0.144851986,5517.445977,870345701.8,27.77373118,0.241775684,0.145091548,1.082043926,0.014336083,4.92e+22,2.43e+30,4.3299999999999996e+33,1.53e+41,3.58e+44,1.0100000000000001e+52,0.998235856,0.001764143,2.3e-10,0.027989014,0.015141184,5.436879322,0.823450077,0.249781695,0.244341955,8447.615471,113632.6219,870353354.9,4837096069.0,0.0,0.0,0.0,0.0,9554.698349,51027.99852,27.77318999,75.83962185,7084.538714,37836.4389,19131.07014,102072.7269,9555.070109,51007.19174,9561.426288,51042.87399,-6.454101315,15.0754448,creditcard_2023_3.csv,SmartRouter2,Quad-core ARM Cortex-A53,Mali GPU,2GB,8GB,15W,Moderate,RandomForest
113726,31,9558.356557,0.144131564,5515.672166,869465135.6,12.93289483,0.101264704,0.149734883,1.111774917,0.00596531,-9.89e+21,2.42e+30,-9.300000000000001e+32,1.5199999999999998e+41,-7.67e+43,1.0100000000000001e+52,0.998218882,0.001781117,2.28e-10,0.024864017,0.01868606,5.436999376,0.823472262,0.249579298,0.245305655,7198.280188,87228.80435,869472780.9,4832117410.0,0.0,0.0,0.0,0.0,9541.775851,50935.71986,12.93261463,21.68805304,7073.316828,37758.75547,19128.14646,102071.4349,9558.356557,51029.16199,9561.180705,51045.08435,-5.263376278,12.62225519,creditcard_2023_4.csv,CCTVCamera1,ARM Cortex-M4,None,256MB,512MB,3W,Low,RandomForest
113726,31,9558.356557,0.144131564,5515.672166,869465135.6,12.93289483,0.101264704,0.149734883,1.111774917,0.00596531,-9.89e+21,2.42e+30,-9.300000000000001e+32,1.5199999999999998e+41,-7.67e+43,1.0100000000000001e+52,0.998218882,0.001781117,2.28e-10,0.024864017,0.01868606,5.436999376,0.823472262,0.249579298,0.245305655,7198.280188,87228.80435,869472780.9,4832117410.0,0.0,0.0,0.0,0.0,9541.775851,50935.71986,12.93261463,21.68805304,7073.316828,37758.75547,19128.14646,102071.4349,9558.356557,51029.16199,9561.180705,51045.08435,-5.263376278,12.62225519,creditcard_2023_4.csv,CCTVCamera2,ARM Cortex-A7,None,512MB,1GB,5W,Low,RandomForest
113726,31,9558.356557,0.144131564,5515.672166,869465135.6,12.93289483,0.101264704,0.149734883,1.111774917,0.00596531,-9.89e+21,2.42e+30,-9.300000000000001e+32,1.5199999999999998e+41,-7.67e+43,1.0100000000000001e+52,0.998218882,0.001781117,2.28e-10,0.024864017,0.01868606,5.436999376,0.823472262,0.249579298,0.245305655,7198.280188,87228.80435,869472780.9,4832117410.0,0.0,0.0,0.0,0.0,9541.775851,50935.71986,12.93261463,21.68805304,7073.316828,37758.75547,19128.14646,102071.4349,9558.356557,51029.16199,9561.180705,51045.08435,-5.263376278,12.62225519,creditcard_2023_4.csv,SmartSensor1,ARM Cortex-M0,None,128KB,256KB,1W,Very Low,RandomForest
113726,31,9558.356557,0.144131564,5515.672166,869465135.6,12.93289483,0.101264704,0.149734883,1.111774917,0.00596531,-9.89e+21,2.42e+30,-9.300000000000001e+32,1.5199999999999998e+41,-7.67e+43,1.0100000000000001e+52,0.998218882,0.001781117,2.28e-10,0.024864017,0.01868606,5.436999376,0.823472262,0.249579298,0.245305655,7198.280188,87228.80435,869472780.9,4832117410.0,0.0,0.0,0.0,0.0,9541.775851,50935.71986,12.93261463,21.68805304,7073.316828,37758.75547,19128.14646,102071.4349,9558.356557,51029.16199,9561.180705,51045.08435,-5.263376278,12.62225519,creditcard_2023_4.csv,SmartSensor2,ARM Cortex-A5,None,256KB,512KB,2W,Very Low,RandomForest
